510,4
2889,4
501,4
2701,4
5684,4
4928,4
811,3
6395,3
5673,3
1299,3
5291,3
385,3
384,3
2602,3
380,3
2833,3
5503,3
2416,3
1298,3
1297,3
985,3
989,3
586,3
1296,3
1000,3
398,3
1295,3
6341,3
2756,3
2632,3
720,3
8315,3
5624,3
4087,3
5165,3
496,3
7201,3
360,3
2896,3
362,3
5621,3
1155,3
2965,3
3656,3
1315,3
5323,3
504,3
2661,3
6587,3
5637,3
372,3
5333,3
8405,3
1309,3
1294,3
3649,3
1292,3
6583,3
5449,3
2858,3
5710,3
433,3
6579,3
1247,3
1042,3
665,3
1045,3
2788,3
2866,3
8216,3
5227,3
5697,3
541,3
6629,3
7770,3
3926,3
5373,3
1109,3
354,3
3477,3
3948,3
5700,3
4060,3
4070,3
1293,3
4071,3
2691,3
6620,3
1291,3
1290,3
1289,3
1288,3
1287,3
1286,3
5471,3
1006,3
576,3
413,3
2780,3
495,3
711,3
1285,3
1284,3
1283,3
1282,3
1281,3
1280,3
420,3
1279,3
3977,3
8083,3
242,3
4460,3
4386,3
87,3
1755,3
7075,3
8139,3
8141,3
7524,3
8143,3
2217,3
6946,3
4626,3
3119,3
8153,3
262,3
4425,3
266,3
7534,3
271,3
278,3
6066,3
8516,3
236,3
5014,3
232,3
2141,3
6156,3
4316,3
6142,3
6768,3
4281,3
4342,3
4276,3
2125,3
2136,3
4931,3
3344,3
1541,3
3021,3
2188,3
4356,3
3016,3
211,3
214,3
6682,3
1717,3
4586,3
4318,3
319,3
4573,3
6,3
1847,3
28,3
4125,3
306,3
5124,3
7931,3
7549,3
5146,3
6673,3
5152,3
6981,3
302,3
7029,3
331,3
5112,3
1889,3
6676,3
1680,2
7951,2
5540,2
2733,2
943,2
8022,2
1689,2
1685,2
2592,2
1681,2
4525,2
1829,2
2603,2
7957,2
1868,2
5579,2
2635,2
6541,2
7961,2
2047,2
1695,2
3748,2
4353,2
5729,2
905,2
2622,2
1692,2
1691,2
924,2
2611,2
7736,2
950,2
1902,2
1671,2
8032,2
5472,2
2072,2
2074,2
6827,2
1007,2
1009,2
2075,2
7752,2
2077,2
8260,2
1023,2
8258,2
735,2
1672,2
997,2
5515,2
4507,2
5514,2
4763,2
1677,2
2642,2
1676,2
4523,2
2573,2
2571,2
969,2
5494,2
7740,2
1674,2
1673,2
5479,2
7743,2
7967,2
4370,2
7035,2
2689,2
1801,2
794,2
1798,2
1969,2
2700,2
4433,2
4427,2
2698,2
2697,2
5667,2
4564,2
7918,2
7972,2
2718,2
7915,2
2702,2
6508,2
791,2
778,2
2712,2
8352,2
2711,2
7050,2
5706,2
6967,2
6499,2
7987,2
1811,2
6965,2
6963,2
6503,2
4599,2
2707,2
4473,2
2720,2
4359,2
3695,2
4381,2
8011,2
850,2
4475,2
4378,2
4377,2
2031,2
4699,2
3669,2
7037,2
8350,2
3731,2
3667,2
8014,2
881,2
4677,2
4557,2
4392,2
2085,2
816,2
3675,2
3700,2
7912,2
4635,2
4643,2
7073,2
4393,2
757,2
3670,2
7078,2
4662,2
7079,2
1744,2
1328,2
4282,2
2086,2
1459,2
6647,2
1263,2
1458,2
1269,2
2340,2
8206,2
8205,2
4182,2
8161,2
8162,2
2231,2
2235,2
8168,2
4177,2
4176,2
8171,2
8172,2
4061,2
5038,2
1436,2
5211,2
4197,2
2394,2
6626,2
8142,2
2215,2
1222,2
4191,2
4188,2
7218,2
7213,2
5033,2
2371,2
4186,2
2368,2
2367,2
7211,2
1463,2
1437,2
4167,2
1490,2
5178,2
2301,2
4114,2
1362,2
2334,2
5129,2
5133,2
5134,2
7203,2
733,2
2308,2
2310,2
1319,2
1320,2
1321,2
8202,2
4094,2
5157,2
1308,2
5180,2
1427,2
4121,2
5063,2
2255,2
8187,2
2257,2
1405,2
4144,2
7184,2
6675,2
2274,2
4139,2
2282,2
4130,2
1384,2
1301,2
1302,2
5115,2
5116,2
1205,2
6618,2
8251,2
1086,2
2122,2
1,2
3920,2
2469,2
6750,2
3935,2
3937,2
1113,2
2454,2
2127,2
3946,2
6574,2
7139,2
4895,2
2446,2
8223,2
3952,2
4278,2
4874,2
1576,2
2118,2
5443,2
4317,2
7119,2
8248,2
5433,2
3879,2
3882,2
7122,2
4308,2
6794,2
5422,2
2496,2
4842,2
4303,2
1612,2
4864,2
2326,2
3954,2
2147,2
6613,2
2200,2
2418,2
5293,2
2206,2
5013,2
2413,2
1180,2
5015,2
3989,2
5286,2
8215,2
1493,2
2409,2
5016,2
3998,2
5017,2
2407,2
8213,2
1506,2
8123,2
2150,2
4210,2
7242,2
4942,2
6706,2
3966,2
2171,2
5326,2
2429,2
5324,2
4229,2
4972,2
5320,2
4975,2
2427,2
2186,2
2196,2
5311,2
5306,2
1317,2
5520,2
607,2
254,2
77,2
78,2
3103,2
431,2
491,2
263,2
612,2
82,2
3240,2
84,2
85,2
86,2
257,2
255,2
489,2
250,2
8413,2
552,2
91,2
436,2
92,2
93,2
3096,2
95,2
3095,2
603,2
438,2
153,2
483,2
601,2
3533,2
614,2
2999,2
6201,2
410,2
53,2
414,2
3210,2
55,2
3430,2
5947,2
291,2
290,2
566,2
3220,2
3221,2
5849,2
422,2
288,2
423,2
623,2
286,2
285,2
6065,2
2895,2
160,2
617,2
427,2
70,2
275,2
274,2
273,2
272,2
152,2
600,2
407,2
458,2
221,2
585,2
584,2
2861,2
3343,2
123,2
3469,2
125,2
126,2
145,2
579,2
128,2
477,2
5963,2
474,2
599,2
216,2
574,2
215,2
213,2
562,2
3072,2
3479,2
572,2
3070,2
2854,2
466,2
6373,2
6310,2
2855,2
120,2
587,2
222,2
119,2
8438,2
100,2
151,2
248,2
102,2
103,2
3454,2
246,2
2836,2
557,2
445,2
104,2
245,2
446,2
106,2
243,2
241,2
239,2
238,2
3255,2
235,2
3259,2
6316,2
2844,2
6177,2
148,2
2908,2
118,2
225,2
6294,2
421,2
406,2
678,2
692,2
6056,2
2776,2
6251,2
305,2
345,2
3172,2
681,2
7702,2
679,2
304,2
6362,2
6303,2
18,2
20,2
342,2
6447,2
3037,2
5799,2
3038,2
3177,2
667,2
509,2
178,2
663,2
350,2
507,2
6432,2
27,2
353,2
3389,2
341,2
6427,2
712,2
191,2
316,2
195,2
2,2
321,2
322,2
323,2
526,2
5938,2
325,2
719,2
516,2
514,2
6108,2
329,2
696,2
330,2
6333,2
333,2
6114,2
528,2
2764,2
187,2
5766,2
2988,2
311,2
338,2
6254,2
2769,2
310,2
355,2
2891,2
8513,2
540,2
371,2
2962,2
641,2
640,2
2810,2
375,2
3049,2
3134,2
377,2
295,2
39,2
6231,2
378,2
539,2
543,2
645,2
387,2
390,2
6135,2
3050,2
3414,2
294,2
50,2
166,2
164,2
5838,2
403,2
293,2
292,2
631,2
5943,2
3282,2
363,2
3047,2
7373,2
2966,2
654,2
364,2
8395,2
2802,2
3045,2
358,2
33,2
2964,2
2968,2
297,2
646,2
369,2
29,2
7154,1
4238,1
4255,1
4220,1
4240,1
4226,1
4239,1
4228,1
3324,1
4251,1
4218,1
4243,1
3323,1
3338,1
4227,1
4217,1
3329,1
3333,1
4224,1
4242,1
4245,1
3337,1
4246,1
4222,1
4247,1
3327,1
4225,1
4248,1
4221,1
4233,1
7149,1
4249,1
4236,1
7153,1
4237,1
3325,1
4244,1
3326,1
4231,1
4241,1
3661,1
7155,1
4174,1
4153,1
4154,1
4155,1
4156,1
7177,1
7459,1
7176,1
7461,1
7175,1
7174,1
4161,1
3364,1
4162,1
7173,1
4164,1
7172,1
4166,1
7171,1
7170,1
7169,1
7168,1
7180,1
7181,1
7458,1
4136,1
7189,1
7188,1
3374,1
7187,1
7186,1
4133,1
3373,1
4134,1
4135,1
7185,1
4148,1
4138,1
4140,1
4141,1
3370,1
7183,1
7457,1
4145,1
7182,1
4147,1
4172,1
7166,1
7473,1
7463,1
4198,1
4199,1
4200,1
3348,1
3347,1
4202,1
7161,1
3345,1
7160,1
4206,1
3342,1
4207,1
7471,1
4208,1
7159,1
7472,1
7158,1
4212,1
4213,1
7157,1
7156,1
4196,1
4195,1
3350,1
4185,1
4178,1
4179,1
7165,1
3360,1
4181,1
3359,1
7465,1
4184,1
3357,1
3355,1
7467,1
4187,1
3322,1
4189,1
4190,1
3354,1
4192,1
7164,1
3353,1
7163,1
7145,1
3292,1
7482,1
3198,1
4429,1
4430,1
7065,1
3209,1
4434,1
4435,1
7063,1
7061,1
3208,1
3204,1
7060,1
7059,1
3201,1
4441,1
7066,1
7058,1
3196,1
3195,1
3194,1
3192,1
3190,1
4445,1
7056,1
7055,1
4450,1
3189,1
7052,1
7544,1
4428,1
4424,1
4453,1
3230,1
7081,1
4398,1
3238,1
3237,1
4404,1
7076,1
3236,1
7518,1
3234,1
4408,1
3233,1
4411,1
3231,1
7072,1
7067,1
7071,1
7521,1
4415,1
4416,1
3225,1
7070,1
3223,1
4418,1
3218,1
7069,1
3217,1
7068,1
3211,1
7051,1
7049,1
7144,1
7019,1
3171,1
7028,1
7027,1
7026,1
7025,1
7550,1
4493,1
7023,1
7022,1
7021,1
7020,1
4499,1
4500,1
4502,1
4486,1
7018,1
4504,1
3169,1
3165,1
4506,1
7555,1
3161,1
3160,1
7016,1
4509,1
4510,1
7014,1
7013,1
7030,1
7031,1
7048,1
7546,1
4457,1
7046,1
3185,1
7045,1
3183,1
3182,1
4463,1
4464,1
7044,1
4466,1
3181,1
4467,1
7043,1
7042,1
4484,1
3178,1
7041,1
7039,1
7038,1
7548,1
3175,1
3173,1
7036,1
4478,1
4480,1
7034,1
7033,1
7032,1
4395,1
3239,1
4390,1
7121,1
4298,1
7126,1
7493,1
4300,1
4302,1
7494,1
7495,1
3295,1
7124,1
3293,1
7190,1
4307,1
7123,1
3290,1
7131,1
4314,1
4315,1
7498,1
7499,1
3287,1
3286,1
4319,1
7501,1
7118,1
4321,1
4322,1
7115,1
4326,1
4296,1
7132,1
4389,1
4273,1
7483,1
4259,1
4260,1
4261,1
3317,1
7143,1
3316,1
7485,1
7142,1
3314,1
3309,1
4270,1
4271,1
3307,1
4289,1
3306,1
3305,1
3304,1
3303,1
7491,1
7492,1
3300,1
4280,1
7137,1
7136,1
3299,1
4285,1
4286,1
3283,1
4328,1
3281,1
4374,1
3252,1
4357,1
4358,1
4360,1
3251,1
7097,1
7096,1
4364,1
7094,1
7092,1
4369,1
3250,1
4371,1
3249,1
7503,1
3247,1
3246,1
4375,1
4376,1
7089,1
4380,1
4382,1
7088,1
3244,1
3243,1
4384,1
3241,1
7085,1
3253,1
4354,1
7513,1
4352,1
3278,1
7113,1
3276,1
7112,1
3275,1
7110,1
4333,1
7109,1
7108,1
7107,1
7106,1
3274,1
4339,1
7104,1
3272,1
3271,1
3270,1
7102,1
3268,1
3267,1
7101,1
4347,1
3264,1
7509,1
4351,1
3261,1
3257,1
4127,1
4082,1
3376,1
3579,1
3778,1
3779,1
3780,1
3781,1
3782,1
3783,1
3784,1
3565,1
3785,1
3786,1
3787,1
3788,1
3789,1
3790,1
3791,1
7302,1
7301,1
3562,1
3794,1
3795,1
3796,1
3797,1
3798,1
3799,1
3800,1
3801,1
3561,1
3560,1
3559,1
7303,1
3567,1
7351,1
3762,1
3749,1
3750,1
3751,1
3752,1
7308,1
3755,1
3756,1
7306,1
3758,1
3577,1
3575,1
3760,1
3761,1
3763,1
3776,1
3764,1
3574,1
3765,1
3767,1
3768,1
3769,1
3770,1
3771,1
3772,1
3773,1
3774,1
3570,1
3775,1
3558,1
3802,1
3557,1
7279,1
7358,1
3830,1
3831,1
3832,1
3833,1
7298,1
3545,1
7291,1
7288,1
7285,1
7284,1
7282,1
7281,1
7278,1
3829,1
3544,1
7277,1
7276,1
7275,1
7274,1
7273,1
7360,1
7361,1
7271,1
7270,1
7269,1
7268,1
7267,1
3548,1
3828,1
3556,1
3815,1
3803,1
3804,1
3805,1
3806,1
3807,1
3555,1
3808,1
3809,1
3810,1
3811,1
3812,1
3813,1
3814,1
3554,1
3827,1
3816,1
3817,1
3818,1
7300,1
3820,1
3821,1
3823,1
3824,1
3553,1
3825,1
3826,1
3551,1
3550,1
7346,1
3747,1
4124,1
3582,1
3638,1
3637,1
3636,1
3635,1
3683,1
3684,1
3634,1
3633,1
3685,1
3686,1
7313,1
3688,1
3632,1
3631,1
3630,1
3629,1
3628,1
7318,1
3625,1
3689,1
3690,1
3691,1
7320,1
3692,1
3621,1
3693,1
7324,1
3617,1
3696,1
3639,1
3640,1
3682,1
3668,1
3659,1
3658,1
3662,1
3663,1
3655,1
3664,1
3665,1
3666,1
3654,1
3653,1
3652,1
3651,1
3650,1
3648,1
3681,1
3647,1
3646,1
3672,1
3673,1
3645,1
3674,1
3676,1
3644,1
3643,1
3642,1
3678,1
3680,1
3641,1
7311,1
3614,1
3698,1
3736,1
3724,1
3725,1
3592,1
3726,1
3727,1
3728,1
3729,1
3730,1
3590,1
3732,1
3733,1
3734,1
3735,1
3589,1
3723,1
3737,1
3738,1
3739,1
3740,1
3741,1
3588,1
7341,1
3583,1
3742,1
3743,1
3744,1
3745,1
3746,1
3596,1
3722,1
3699,1
3600,1
3612,1
3701,1
3702,1
3703,1
3611,1
7328,1
3705,1
3609,1
3608,1
3707,1
3606,1
7330,1
3708,1
3709,1
3721,1
3710,1
3711,1
3712,1
3713,1
3714,1
3599,1
3715,1
3716,1
7335,1
3717,1
3718,1
3719,1
3720,1
7265,1
7264,1
7366,1
3874,1
3448,1
4045,1
4048,1
7207,1
3447,1
4053,1
4054,1
3446,1
4055,1
4056,1
4057,1
4058,1
4059,1
7414,1
4062,1
4063,1
4064,1
3444,1
4066,1
7415,1
4067,1
4068,1
4069,1
3442,1
3439,1
4072,1
4073,1
4074,1
4075,1
3450,1
4043,1
4042,1
4021,1
3470,1
4011,1
7225,1
4014,1
4015,1
4016,1
3466,1
3465,1
4017,1
4018,1
3463,1
4019,1
7223,1
7408,1
3452,1
4025,1
3458,1
3455,1
4027,1
4028,1
4029,1
4033,1
4034,1
7215,1
4038,1
4039,1
4040,1
3453,1
3436,1
4076,1
4077,1
3388,1
4096,1
7445,1
4098,1
4099,1
4100,1
4101,1
3391,1
4102,1
4103,1
4104,1
4105,1
4107,1
4109,1
4110,1
7444,1
7447,1
4111,1
3386,1
3383,1
3380,1
4115,1
3378,1
7194,1
4118,1
4120,1
7192,1
7191,1
7453,1
3393,1
3395,1
3435,1
4078,1
3433,1
7422,1
3428,1
3426,1
3425,1
7427,1
3421,1
3420,1
3419,1
3415,1
3412,1
7432,1
3409,1
7436,1
4093,1
4079,1
3405,1
4080,1
4081,1
3660,1
3404,1
7441,1
7202,1
4085,1
3396,1
4088,1
4089,1
4091,1
3471,1
4010,1
3473,1
3520,1
3529,1
3912,1
3915,1
3528,1
7371,1
7252,1
3526,1
3921,1
3922,1
3923,1
3924,1
3521,1
3925,1
3927,1
3909,1
3928,1
3929,1
3930,1
3931,1
3932,1
3519,1
3934,1
3518,1
7378,1
3936,1
7379,1
3939,1
3940,1
3910,1
3908,1
3941,1
3890,1
3875,1
7367,1
3876,1
3877,1
3880,1
3881,1
7368,1
3883,1
3885,1
3886,1
3888,1
7369,1
3889,1
3891,1
3531,1
3892,1
3893,1
3895,1
3896,1
3897,1
3898,1
3899,1
3901,1
3902,1
3903,1
3904,1
3905,1
3906,1
3511,1
3942,1
4009,1
7397,1
3980,1
3492,1
3490,1
3983,1
3984,1
3488,1
3985,1
3486,1
3986,1
3987,1
3485,1
3484,1
3988,1
7399,1
3493,1
3991,1
3478,1
7400,1
4000,1
4001,1
7401,1
4002,1
3474,1
4003,1
4004,1
4005,1
4006,1
4008,1
3979,1
7392,1
3943,1
3958,1
3944,1
3510,1
3509,1
3507,1
3949,1
7383,1
3950,1
7384,1
7385,1
3953,1
3955,1
3956,1
3957,1
3961,1
3975,1
3962,1
3502,1
3965,1
3967,1
3968,1
3969,1
3501,1
3499,1
7389,1
3970,1
7390,1
3972,1
7240,1
7012,1
0,1
4515,1
6480,1
6474,1
6475,1
6476,1
6477,1
6478,1
6479,1
5733,1
5731,1
5741,1
5730,1
5727,1
5725,1
5724,1
5723,1
5721,1
5720,1
6473,1
5743,1
5764,1
5754,1
6464,1
5760,1
5759,1
5758,1
6465,1
5756,1
6466,1
6467,1
5744,1
6468,1
5751,1
6469,1
5749,1
5748,1
6471,1
5745,1
5719,1
6484,1
6485,1
6519,1
6509,1
6511,1
6513,1
6514,1
6516,1
6517,1
5666,1
6521,1
6486,1
6522,1
6524,1
5657,1
5654,1
6526,1
5651,1
5650,1
6507,1
5680,1
5682,1
6505,1
6487,1
6488,1
5712,1
5711,1
5709,1
6490,1
5707,1
6491,1
6494,1
5701,1
5698,1
6502,1
5688,1
5686,1
6504,1
6462,1
5765,1
6528,1
6415,1
6409,1
5845,1
6410,1
5842,1
6412,1
6414,1
5837,1
5835,1
5851,1
6416,1
5831,1
6419,1
6420,1
6421,1
6422,1
6423,1
5848,1
6406,1
6461,1
6399,1
6389,1
6390,1
6391,1
6392,1
5870,1
5868,1
5865,1
6400,1
6405,1
6401,1
5859,1
5858,1
6402,1
6403,1
5855,1
6404,1
5825,1
5824,1
5823,1
5777,1
6451,1
5784,1
6453,1
5782,1
5781,1
6454,1
6456,1
5775,1
5822,1
6458,1
5773,1
6459,1
5771,1
5770,1
6460,1
5768,1
5787,1
6450,1
6449,1
6448,1
6425,1
5818,1
6428,1
6429,1
6431,1
6433,1
5806,1
5805,1
6439,1
6440,1
5800,1
6442,1
6443,1
5796,1
5793,1
5649,1
6529,1
5448,1
5507,1
5516,1
5513,1
5512,1
5511,1
5510,1
5509,1
5508,1
5506,1
6552,1
5504,1
5502,1
5501,1
5500,1
6554,1
5498,1
5497,1
5518,1
5521,1
5543,1
5531,1
5541,1
6547,1
5536,1
5535,1
5534,1
5533,1
5532,1
5530,1
5522,1
5529,1
6549,1
6550,1
5526,1
6551,1
5524,1
5523,1
5496,1
5495,1
5493,1
5461,1
5468,1
5467,1
5466,1
5465,1
5464,1
5463,1
5462,1
5460,1
5492,1
5459,1
5458,1
5457,1
6559,1
5455,1
5454,1
5453,1
6558,1
5473,1
5474,1
5475,1
5491,1
5490,1
5489,1
5488,1
6555,1
5486,1
5485,1
5484,1
5483,1
5482,1
5481,1
6556,1
5478,1
5477,1
5476,1
5542,1
5544,1
5645,1
5598,1
5605,1
5604,1
5603,1
5602,1
6535,1
5600,1
5599,1
5597,1
5607,1
5596,1
5595,1
6536,1
5593,1
5591,1
5590,1
5589,1
5606,1
5608,1
5545,1
5618,1
5644,1
5643,1
5641,1
5634,1
5630,1
5625,1
5619,1
5617,1
5609,1
5616,1
5615,1
5614,1
5613,1
5612,1
5611,1
5610,1
5588,1
5587,1
5586,1
5555,1
5562,1
6543,1
5560,1
5559,1
5558,1
5557,1
5556,1
5554,1
6538,1
6544,1
5552,1
5551,1
5550,1
5549,1
5548,1
5547,1
5563,1
5564,1
5565,1
5566,1
5584,1
5583,1
5582,1
5581,1
5580,1
5577,1
6540,1
5575,1
5574,1
5572,1
5571,1
5570,1
5569,1
6542,1
5567,1
5878,1
6383,1
6382,1
6296,1
6146,1
6290,1
6144,1
6143,1
6292,1
6295,1
6136,1
6132,1
6148,1
6130,1
6129,1
6128,1
6299,1
6126,1
6125,1
6124,1
6147,1
6289,1
6171,1
6161,1
6169,1
6168,1
6166,1
6165,1
6164,1
6163,1
6162,1
6160,1
6151,1
6288,1
6158,1
6157,1
6155,1
6154,1
6153,1
6152,1
6300,1
6301,1
6120,1
6084,1
6093,1
6091,1
6090,1
6313,1
6314,1
6087,1
6315,1
6083,1
6119,1
6082,1
6317,1
6319,1
6077,1
6076,1
6074,1
6073,1
6094,1
6098,1
6099,1
6308,1
6304,1
6305,1
6115,1
6306,1
6112,1
6111,1
6307,1
6109,1
6107,1
6106,1
6105,1
6104,1
6103,1
6102,1
6101,1
6170,1
6172,1
6380,1
6226,1
6235,1
6234,1
6273,1
6232,1
6230,1
6228,1
6227,1
6225,1
6238,1
6275,1
6223,1
6222,1
6221,1
6220,1
6219,1
6218,1
6272,1
6239,1
6286,1
6268,1
6261,1
6260,1
6264,1
6265,1
6257,1
6256,1
6252,1
6269,1
6241,1
6248,1
6247,1
6246,1
6245,1
6244,1
6243,1
6242,1
6276,1
6216,1
6215,1
6184,1
6283,1
6190,1
6189,1
6188,1
6187,1
6186,1
6185,1
6284,1
6213,1
6182,1
6181,1
6180,1
6179,1
6285,1
6176,1
6175,1
6282,1
6193,1
6195,1
6280,1
6212,1
6211,1
6210,1
6209,1
6278,1
6207,1
6206,1
6205,1
6204,1
6203,1
6202,1
6279,1
6199,1
6198,1
6197,1
6322,1
6071,1
6323,1
5944,1
5952,1
5951,1
5950,1
5949,1
5948,1
5946,1
5945,1
5942,1
5954,1
5941,1
5939,1
5937,1
5935,1
5934,1
5933,1
5931,1
5953,1
5955,1
6324,1
5967,1
5975,1
6358,1
5972,1
6359,1
5970,1
5969,1
5968,1
5966,1
5956,1
5965,1
5964,1
6360,1
5961,1
5960,1
6361,1
5958,1
5930,1
5929,1
5928,1
5896,1
5905,1
6367,1
6368,1
6369,1
6370,1
6372,1
5897,1
5895,1
5927,1
5894,1
6374,1
6375,1
6378,1
5888,1
6379,1
5886,1
5907,1
5908,1
5909,1
5910,1
5926,1
5925,1
5923,1
5922,1
5921,1
5920,1
5919,1
5918,1
5917,1
5916,1
5915,1
5914,1
5913,1
5912,1
5911,1
5976,1
6356,1
5978,1
6335,1
6042,1
6041,1
6040,1
6039,1
6038,1
6334,1
6036,1
6034,1
6025,1
6033,1
6032,1
6031,1
6336,1
6029,1
6337,1
6338,1
6043,1
6044,1
6045,1
6332,1
6325,1
6067,1
6326,1
6063,1
6327,1
6061,1
6060,1
6328,1
6058,1
6330,1
6053,1
6052,1
6331,1
6050,1
6048,1
6339,1
6024,1
5979,1
5990,1
6000,1
5999,1
5998,1
5997,1
6347,1
5995,1
5994,1
5989,1
6023,1
6351,1
5987,1
5986,1
5984,1
6353,1
5982,1
6354,1
6001,1
6002,1
6004,1
6005,1
6022,1
6021,1
6340,1
6019,1
6018,1
6016,1
6015,1
6014,1
6013,1
6012,1
6343,1
6344,1
6008,1
6345,1
6006,1
5452,1
5447,1
4516,1
6785,1
4855,1
6776,1
4853,1
6777,1
6778,1
6780,1
6783,1
4843,1
4858,1
6787,1
4831,1
6796,1
6797,1
4827,1
4825,1
4823,1
6775,1
6773,1
6736,1
6756,1
6744,1
6745,1
4893,1
4892,1
6746,1
6747,1
6755,1
6758,1
6772,1
4878,1
4877,1
6760,1
6764,1
4868,1
6769,1
6770,1
4822,1
4820,1
6802,1
4776,1
6833,1
4783,1
6834,1
4781,1
4780,1
4779,1
6835,1
4772,1
6803,1
4769,1
6842,1
4767,1
6843,1
6844,1
6845,1
4762,1
6832,1
6831,1
4787,1
6826,1
6804,1
6805,1
6807,1
6808,1
6809,1
6810,1
4810,1
6818,1
4800,1
6820,1
6821,1
6822,1
4795,1
6824,1
6825,1
6740,1
6735,1
6846,1
4977,1
4985,1
4984,1
4983,1
4982,1
4981,1
6689,1
4979,1
4976,1
6686,1
4971,1
6694,1
6695,1
6696,1
4965,1
6698,1
6699,1
4988,1
4991,1
6734,1
5004,1
5018,1
5012,1
5011,1
5008,1
6681,1
5006,1
5005,1
5003,1
4992,1
5002,1
5000,1
4998,1
4997,1
4996,1
4995,1
4994,1
4961,1
6701,1
4959,1
4917,1
4926,1
6723,1
4923,1
6724,1
4921,1
4920,1
6725,1
6727,1
4956,1
6729,1
3157,1
4913,1
4912,1
4910,1
6732,1
6733,1
6720,1
6719,1
6718,1
6716,1
6704,1
6705,1
4952,1
4951,1
6708,1
4948,1
4946,1
6710,1
6712,1
4941,1
6713,1
6714,1
4938,1
4937,1
4936,1
4761,1
6848,1
5446,1
6978,1
6973,1
6974,1
6975,1
4577,1
4576,1
6976,1
6977,1
4571,1
6971,1
6980,1
6982,1
6983,1
6984,1
6985,1
6987,1
6988,1
6972,1
4583,1
4609,1
6961,1
6957,1
6958,1
4605,1
6959,1
4603,1
4602,1
6960,1
6962,1
6969,1
6964,1
4595,1
4593,1
4591,1
4590,1
4589,1
6968,1
4559,1
6989,1
4556,1
7006,1
7001,1
4534,1
7002,1
7003,1
4530,1
4529,1
7005,1
4526,1
6990,1
7007,1
4522,1
4521,1
7008,1
7009,1
7010,1
7011,1
7000,1
6999,1
4538,1
4539,1
6991,1
4553,1
4552,1
4551,1
4550,1
6992,1
6993,1
6994,1
4546,1
6995,1
4544,1
6996,1
6997,1
6998,1
4540,1
4608,1
6956,1
6849,1
6907,1
4698,1
6898,1
4690,1
4688,1
6901,1
6903,1
6905,1
6909,1
6891,1
4678,1
6910,1
6911,1
4673,1
6913,1
6914,1
6915,1
4700,1
4703,1
6955,1
6880,1
4755,1
4743,1
6862,1
4737,1
6869,1
4731,1
6879,1
6881,1
4707,1
4718,1
4715,1
4713,1
6886,1
4711,1
4709,1
4708,1
4669,1
6916,1
6917,1
4621,1
6944,1
6945,1
4629,1
4627,1
4625,1
4624,1
6948,1
4620,1
6918,1
6949,1
6950,1
4617,1
6951,1
4614,1
6953,1
6954,1
6943,1
6942,1
6941,1
4639,1
4665,1
4663,1
6921,1
6922,1
6923,1
6927,1
4652,1
4650,1
6930,1
6931,1
4646,1
6933,1
6934,1
6935,1
6936,1
5019,1
5020,1
5021,1
6598,1
5315,1
5314,1
5309,1
6595,1
5307,1
6597,1
5301,1
6600,1
5318,1
6602,1
6603,1
6604,1
6606,1
5288,1
5287,1
