1.6875,27,16
0.05,1,20
0.125,3,24
0.2307692307692308,9,39
1.6666666666666667,10,6
0.15789473684210525,6,38
0.5333333333333333,8,15
3.294117647058824,56,17
0.078125,5,64
0.5357142857142857,15,28
0.45,9,20
0.5,5,10
0.2429906542056075,26,107
1.0,1,1
0.3,6,20
5.0,5,1
0.05555555555555555,2,36
0.5333333333333333,8,15
0.7857142857142857,11,14
3.294117647058824,56,17
1.3529411764705883,23,17
1.0357142857142858,29,28
5.0,5,1
0.15,3,20
1.0,1,1
0.25,4,16
3.8571428571428568,108,28
4.0,8,2
0.4594594594594595,17,37
0.25,7,28
3.294117647058824,56,17
0.13636363636363635,3,22
1.3125,21,16
0.25,9,36
4.428571428571429,31,7
0.4666666666666667,7,15
0.2857142857142857,2,7
1.125,9,8
4.45,89,20
8.0,8,1
0.4666666666666667,7,15
3.6666666666666665,11,3
1.3333333333333333,24,18
0.1176470588235294,2,17
0.06896551724137931,2,29
1.0,7,7
0.13636363636363635,3,22
0.5714285714285714,8,14
0.2,4,20
0.8,12,15
0.1388888888888889,20,144
0.5,19,38
2.7419354838709675,85,31
2.075,83,40
0.08163265306122447,4,49
38.0,38,1
0.9310344827586208,27,29
3.421052631578948,130,38
2.1714285714285717,76,35
2.685714285714285,94,35
7.9230769230769225,103,13
4.294117647058823,73,17
0.3461538461538461,9,26
38.0,38,1
3.458333333333333,83,24
16.2,81,5
4.571428571428571,160,35
1.25,20,16
4.4,220,50
0.43478260869565216,20,46
4.583333333333333,55,12
4.066666666666666,61,15
2.324324324324324,86,37
3.0789473684210527,117,38
4.866666666666666,73,15
2.305555555555556,83,36
21.0,84,4
0.4,2,5
2.189189189189189,81,37
4.571428571428571,160,35
3.421052631578948,130,38
19.75,79,4
3.4166666666666665,82,24
2.8857142857142857,101,35
2.102564102564102,82,39
0.3636363636363637,12,33
38.0,38,1
2.8857142857142857,101,35
2.641025641025641,103,39
3.2105263157894735,122,38
0.2,7,35
2.641025641025641,103,39
3.0789473684210527,117,38
3.9,195,50
2.4375,78,32
3.1714285714285717,111,35
5.0344827586206895,146,29
0.4857142857142857,17,35
4.078431372549018,208,51
2.8857142857142857,101,35
1.4,21,15
2.8,14,5
3.421052631578948,130,38
7.9230769230769225,103,13
1.4,7,5
4.6,230,50
0.17391304347826084,8,46
4.486486486486488,166,37
0.4761904761904762,20,42
0.3333333333333333,2,6
4.625,74,16
0.2,7,35
0.5833333333333334,7,12
0.029411764705882356,1,34
2.888888888888889,156,54
3.2916666666666665,158,48
38.0,38,1
4.6,230,50
3.7916666666666665,182,48
3.48,87,25
2.7857142857142856,78,28
3.2105263157894735,122,38
3.2105263157894735,122,38
2.5161290322580645,78,31
3.7948717948717943,148,39
0.5,6,12
4.5,9,2
3.421052631578948,130,38
4.6,230,50
7.9230769230769225,103,13
4.4,220,50
3.48,87,25
0.5555555555555556,5,9
2.7333333333333334,82,30
0.5,18,36
19.75,79,4
3.421052631578948,130,38
2.0769230769230766,81,39
3.2105263157894735,122,38
0.26666666666666666,4,15
8.11111111111111,73,9
3.0,75,25
38.0,38,1
0.4444444444444444,16,36
4.4,220,50
0.18181818181818185,4,22
3.48,87,25
3.7073170731707314,152,41
0.15625,5,32
4.486486486486488,166,37
2.452380952380953,103,42
4.6,230,50
3.2307692307692313,84,26
0.12121212121212123,4,33
5.0,5,1
6.0,72,12
2.46875,79,32
2.342857142857143,82,35
4.4,220,50
2.7222222222222223,98,36
3.686274509803922,188,51
1.0,8,8
38.0,38,1
0.7027027027027027,26,37
0.9230769230769232,24,26
3.7916666666666665,182,48
27.0,54,2
0.05063291139240506,4,79
2.235294117647059,76,34
0.4444444444444444,4,9
2.8780487804878048,118,41
0.35294117647058826,12,34
0.24,6,25
26.0,52,2
4.6,230,50
2.628571428571429,92,35
2.3823529411764706,81,34
4.4,220,50
0.21739130434782608,5,23
9.333333333333334,56,6
3.583333333333333,129,36
4.4,220,50
3.5217391304347827,81,23
3.0,3,1
4.6,230,50
3.0,162,54
0.6,9,15
2.272727272727273,75,33
3.5192307692307687,183,52
3.2105263157894735,122,38
3.2105263157894735,122,38
2.4375,78,32
38.0,38,1
4.078431372549018,208,51
2.9272727272727272,161,55
3.48,87,25
17.75,71,4
3.5454545454545454,78,22
2.7222222222222223,98,36
7.9230769230769225,103,13
3.421052631578948,130,38
2.6111111111111107,94,36
25.66666666666667,77,3
0.6666666666666666,2,3
2.6785714285714284,75,28
4.411764705882354,150,34
2.7222222222222223,98,36
0.14285714285714285,1,7
3.2448979591836733,159,49
1.3636363636363635,60,44
20.666666666666668,62,3
1.2045454545454546,53,44
27.0,54,2
4.666666666666667,56,12
0.14705882352941174,5,34
0.1875,6,32
4.078431372549018,208,51
0.016666666666666666,1,60
2.305555555555556,83,36
2.2,77,35
7.9230769230769225,103,13
2.7857142857142856,78,28
12.375,99,8
2.475,99,40
1.137931034482759,66,58
2.7222222222222223,98,36
0.13333333333333333,2,15
2.135135135135135,79,37
3.0,3,1
3.1714285714285717,111,35
1.375,11,8
3.5192307692307687,183,52
0.38235294117647056,13,34
0.3636363636363637,12,33
2.2051282051282053,86,39
4.078431372549018,208,51
0.13333333333333333,4,30
0.21428571428571427,9,42
3.48,87,25
0.05555555555555555,2,36
3.0,3,1
9.5625,153,16
0.7027027027027027,26,37
7.9230769230769225,103,13
3.5,7,2
3.5192307692307687,183,52
3.1714285714285717,111,35
4.6,230,50
7.9230769230769225,103,13
0.2926829268292683,12,41
2.833333333333333,153,54
3.0,3,1
3.2105263157894735,122,38
0.35,14,40
27.0,54,2
5.0,5,1
3.5454545454545454,78,22
2.9444444444444446,106,36
2.4375,78,32
0.17857142857142858,5,28
0.7027027027027027,26,37
0.7692307692307693,10,13
2.6785714285714284,75,28
2.375,19,8
27.0,54,2
14.4,72,5
2.142857142857143,45,21
2.411764705882353,82,34
3.2105263157894735,122,38
0.0410958904109589,3,73
2.236842105263158,85,38
0.040816326530612235,2,49
0.125,4,32
3.347826086956522,77,23
0.20833333333333331,5,24
2.7222222222222223,98,36
1.8333333333333333,77,42
0.7027027027027027,26,37
3.1714285714285717,111,35
0.4444444444444444,16,36
3.421052631578948,130,38
4.6,230,50
2.641025641025641,103,39
7.9230769230769225,103,13
2.0769230769230766,81,39
3.4166666666666665,82,24
2.25,18,8
3.0625,98,32
2.655172413793104,77,29
4.6,230,50
2.0,2,1
2.1714285714285717,76,35
2.411764705882353,82,34
19.75,79,4
0.2857142857142857,2,7
2.641025641025641,103,39
7.9230769230769225,103,13
3.1794871794871797,124,39
0.5,3,6
0.24285714285714285,17,70
3.1481481481481484,85,27
23.75,95,4
38.0,38,1
2.5675675675675675,95,37
3.8461538461538463,150,39
2.8857142857142857,101,35
3.1794871794871797,124,39
4.6,230,50
1.3953488372093024,60,43
4.6,230,50
4.5151515151515165,149,33
3.5192307692307687,183,52
3.421052631578948,130,38
0.15625,5,32
2.9069767441860463,125,43
0.5,18,36
0.2903225806451613,9,31
2.1388888888888893,77,36
0.5555555555555556,5,9
2.641025641025641,103,39
4.078431372549018,208,51
0.3076923076923077,8,26
18.0,18,1
0.2222222222222222,8,36
2.7222222222222223,98,36
4.166666666666667,75,18
0.16666666666666666,4,24
0.16,4,25
2.9423076923076925,153,52
4.6,230,50
0.2894736842105263,11,38
6.083333333333332,146,24
0.21428571428571427,6,28
3.404255319148936,160,47
0.25,3,12
4.6,230,50
2.4375,78,32
0.38461538461538464,15,39
1.3333333333333333,44,33
3.1714285714285717,111,35
2.8857142857142857,101,35
2.75,77,28
2.8857142857142857,101,35
2.4375,78,32
3.421052631578948,130,38
2.305555555555556,83,36
3.829268292682927,157,41
38.0,38,1
0.15384615384615385,4,26
3.421052631578948,130,38
0.1111111111111111,3,27
0.5,18,36
10.5,84,8
3.421052631578948,130,38
4.042553191489361,190,47
2.46875,79,32
4.571428571428571,160,35
3.2105263157894735,122,38
0.25,1,4
38.0,38,1
0.3703703703703704,10,27
0.5,19,38
0.05333333333333334,4,75
4.6,230,50
2.6206896551724137,76,29
1.3428571428571427,47,35
0.3076923076923077,12,39
0.028169014084507043,2,71
0.05128205128205128,2,39
0.013333333333333334,1,75
0.18181818181818185,2,11
0.04,2,50
1.2666666666666666,19,15
0.1111111111111111,1,9
0.8,12,15
0.2222222222222222,8,36
3.84,192,50
7.9230769230769225,103,13
3.925,157,40
2.9166666666666665,105,36
4.4,154,35
5.0,5,1
2.8421052631578947,108,38
0.6521739130434783,15,23
3.4090909090909087,75,22
1.0,9,9
0.5333333333333333,8,15
4.571428571428571,160,35
2.5789473684210527,98,38
27.0,54,2
0.2923076923076923,19,65
3.725,149,40
0.9090909090909092,10,11
4.342105263157896,165,38
3.5,175,50
3.84,192,50
3.84,192,50
2.27027027027027,84,37
2.324324324324324,86,37
0.4324324324324325,16,37
10.066666666666666,151,15
2.8421052631578947,108,38
2.571428571428572,72,28
2.102564102564102,82,39
2.8421052631578947,108,38
3.3846153846153846,88,26
0.3466666666666667,26,75
7.4,74,10
2.972972972972973,110,37
2.8421052631578947,108,38
1.1428571428571428,8,7
2.363636363636364,78,33
2.257142857142857,79,35
0.07407407407407407,2,27
0.2857142857142857,14,49
0.17142857142857146,6,35
2.921052631578948,111,38
2.5,75,30
2.5789473684210527,98,38
0.10714285714285714,3,28
0.5714285714285714,8,14
0.325,26,80
0.3888888888888889,14,36
2.685714285714285,94,35
2.324324324324324,86,37
2.0975609756097557,86,41
3.48,87,25
4.351351351351353,161,37
3.84,192,50
20.666666666666668,62,3
2.5789473684210527,98,38
0.38461538461538464,10,26
2.324324324324324,86,37
0.32142857142857145,27,84
38.0,38,1
2.5789473684210527,98,38
2.2857142857142856,48,21
2.357142857142857,99,42
0.15384615384615385,4,26
4.0,4,1
2.641025641025641,103,39
3.84,192,50
0.4324324324324325,16,37
2.4473684210526314,93,38
0.07352941176470587,5,68
2.5789473684210527,98,38
2.305555555555556,83,36
2.861111111111111,103,36
4.533333333333333,68,15
2.9166666666666665,105,36
3.4166666666666665,82,24
3.270833333333333,157,48
0.3611111111111111,13,36
0.3,12,40
3.4,85,25
0.5,2,4
0.3888888888888889,14,36
3.84,192,50
3.2564102564102564,127,39
7.9230769230769225,103,13
2.324324324324324,86,37
2.6785714285714284,75,28
2.975,119,40
3.5217391304347827,81,23
0.5555555555555556,20,36
0.11842105263157895,9,76
0.8,4,5
0.21428571428571427,12,56
0.372093023255814,16,43
3.5,7,2
0.1506849315068493,11,73
0.4444444444444444,8,18
2.142857142857143,15,7
3.5,7,2
0.2465753424657534,18,73
0.14814814814814814,4,27
4.470588235294118,76,17
0.05,1,20
0.6666666666666666,4,6
1.0,3,3
4.9444444444444455,89,18
0.5454545454545454,12,22
0.4,4,10
0.42857142857142855,12,28
0.8333333333333334,5,6
0.25,1,4
0.19047619047619047,16,84
0.4444444444444444,4,9
0.7,14,20
0.061728395061728385,5,81
3.5,7,2
0.125,9,72
0.16666666666666666,1,6
0.1,1,10
0.11842105263157895,9,76
0.7142857142857143,5,7
2.0,16,8
1.0,1,1
3.0,3,1
0.2786885245901639,17,61
3.0,3,1
0.1,1,10
1.0,2,2
0.3230769230769231,21,65
2.0,12,6
0.5416666666666666,13,24
0.6666666666666666,4,6
3.5,7,2
0.21428571428571427,3,14
0.42857142857142855,12,28
0.047619047619047616,1,21
0.26582278481012656,21,79
3.0,3,1
0.2,3,15
3.5,7,2
0.2368421052631579,18,76
0.2435897435897436,19,78
0.2,13,65
1.5,6,4
1.8,9,5
0.5454545454545454,12,22
3.5,7,2
0.6666666666666666,8,12
3.5,7,2
0.014285714285714284,1,70
0.07246376811594203,5,69
0.1,7,70
0.07142857142857142,1,14
0.125,1,8
0.06944444444444445,5,72
0.013513513513513514,1,74
0.013513513513513514,1,74
13.75,55,4
0.0136986301369863,1,73
0.9571428571428572,67,70
0.09090909090909093,1,11
0.9571428571428572,67,70
0.8181818181818182,63,77
0.11267605633802814,8,71
4.153846153846153,108,26
3.882352941176471,66,17
0.3333333333333333,1,3
4.235294117647058,72,17
0.5,1,2
0.1111111111111111,1,9
2.411764705882353,82,34
1.6538461538461535,43,26
8.0,8,1
1.148148148148148,31,27
1.5925925925925926,43,27
0.3055555555555556,11,36
0.9583333333333334,23,24
3.736842105263158,71,19
0.18181818181818185,2,11
1.1666666666666667,14,12
3.3684210526315788,64,19
0.5909090909090909,39,66
4.45,89,20
0.4166666666666667,5,12
0.27586206896551724,8,29
8.0,24,3
0.4482758620689655,13,29
1.6296296296296295,44,27
3.8571428571428568,108,28
1.6538461538461535,43,26
0.2380952380952381,5,21
8.0,24,3
0.13636363636363635,3,22
2.0,12,6
0.625,15,24
0.06666666666666668,2,30
1.44,36,25
0.6363636363636364,28,44
1.0666666666666669,16,15
1.25,35,28
8.0,24,3
0.043478260869565216,1,23
0.14705882352941174,5,34
1.0,1,1
2.931034482758621,85,29
1.6538461538461535,43,26
0.9130434782608696,21,23
0.5925925925925926,16,27
1.8421052631578947,35,19
4.45,89,20
0.3333333333333333,5,15
1.75,7,4
1.7777777777777777,32,18
3.8571428571428568,108,28
2.931034482758621,85,29
3.8571428571428568,108,28
0.24,6,25
5.0,10,2
1.5925925925925926,43,27
8.0,8,1
2.931034482758621,85,29
0.04166666666666666,1,24
4.45,89,20
0.010204081632653059,1,98
0.3,9,30
8.0,24,3
8.0,8,1
1.148148148148148,31,27
1.6538461538461535,43,26
1.4347826086956519,33,23
0.42424242424242425,14,33
0.037037037037037035,1,27
4.45,89,20
0.10344827586206896,3,29
1.148148148148148,31,27
0.17647058823529413,3,17
1.206896551724138,35,29
3.8571428571428568,108,28
2.0,4,2
1.2857142857142858,18,14
1.6538461538461535,43,26
5.0,10,2
1.3571428571428572,19,14
0.29411764705882354,10,34
0.08695652173913042,2,23
0.2777777777777778,10,36
2.931034482758621,85,29
0.16923076923076924,11,65
1.3846153846153846,36,26
2.931034482758621,85,29
0.4482758620689655,13,29
0.64,16,25
3.8571428571428568,108,28
1.631578947368421,31,19
0.125,3,24
1.0,25,25
4.15,83,20
1.148148148148148,31,27
1.4,14,10
0.5925925925925926,16,27
1.148148148148148,31,27
0.4745762711864407,28,59
0.5,13,26
0.9473684210526316,36,38
3.8571428571428568,108,28
3.8571428571428568,108,28
4.5,9,2
3.8571428571428568,108,28
2.931034482758621,85,29
0.1896551724137931,22,116
2.375,19,8
0.7142857142857143,20,28
4.0,8,2
3.0,12,4
2.3225806451612905,72,31
1.0,15,15
0.09090909090909093,1,11
2.2857142857142856,32,14
2.931034482758621,85,29
3.8571428571428568,108,28
0.9473684210526316,36,38
1.5,21,14
3.8571428571428568,108,28
0.07692307692307693,2,26
2.931034482758621,85,29
1.148148148148148,31,27
1.7368421052631582,33,19
0.1111111111111111,1,9
8.0,8,1
0.35135135135135137,13,37
2.931034482758621,85,29
1.148148148148148,31,27
0.16666666666666666,1,6
2.931034482758621,85,29
1.5925925925925926,43,27
0.15,3,20
0.9090909090909092,20,22
0.3783783783783784,14,37
0.04166666666666666,1,24
1.148148148148148,31,27
0.07407407407407407,2,27
1.0625,17,16
4.0,4,1
3.8571428571428568,108,28
0.6,3,5
4.0,4,1
0.3333333333333333,11,33
0.1,2,20
3.8571428571428568,108,28
1.0434782608695652,24,23
1.8888888888888888,34,18
3.8571428571428568,108,28
0.6756756756756757,25,37
6.0,36,6
0.3783783783783784,14,37
1.125,18,16
0.7142857142857143,20,28
1.148148148148148,31,27
3.055555555555556,55,18
2.0,2,1
0.24242424242424246,24,99
0.5833333333333334,21,36
4.142857142857143,29,7
2.931034482758621,85,29
1.148148148148148,31,27
0.06896551724137931,2,29
8.0,24,3
0.9473684210526316,36,38
0.3055555555555556,11,36
0.4,10,25
0.5625,9,16
0.4166666666666667,5,12
0.04,1,25
1.6296296296296295,44,27
1.0,25,25
0.7777777777777778,14,18
0.28,7,25
0.9473684210526316,36,38
6.0,36,6
1.5925925925925926,43,27
2.931034482758621,85,29
2.931034482758621,85,29
1.6538461538461535,43,26
3.8571428571428568,108,28
0.16666666666666666,1,6
0.11363636363636365,5,44
3.8571428571428568,108,28
6.5,26,4
2.0,2,1
0.2307692307692308,3,13
0.7368421052631579,14,19
8.0,24,3
0.1724137931034483,5,29
3.75,30,8
0.5526315789473685,21,38
0.1956521739130435,9,46
0.07142857142857142,1,14
3.0,3,1
1.6071428571428572,45,28
12.142857142857142,85,7
4.45,89,20
3.8571428571428568,108,28
2.0,12,6
0.3783783783783784,14,37
1.6538461538461535,43,26
8.0,8,1
0.3157894736842105,6,19
4.166666666666667,25,6
1.5925925925925926,43,27
3.0,3,1
3.8571428571428568,108,28
12.0,12,1
0.8947368421052632,17,19
6.75,27,4
3.0,3,1
0.125,2,16
0.4166666666666667,15,36
1.0,18,18
8.0,24,3
1.6538461538461535,43,26
3.8571428571428568,108,28
0.55,11,20
0.4857142857142857,17,35
0.3333333333333333,5,15
1.6296296296296295,44,27
8.0,24,3
0.3142857142857143,11,35
2.931034482758621,85,29
8.0,24,3
8.0,8,1
0.6756756756756757,25,37
0.7894736842105263,15,19
1.5925925925925926,43,27
1.6538461538461535,43,26
0.625,15,24
1.2,6,5
0.5714285714285714,4,7
0.09210526315789473,7,76
3.5,14,4
0.08080808080808081,8,99
2.142857142857143,15,7
2.75,11,4
1.0,2,2
1.0,1,1
0.019230769230769232,1,52
0.1176470588235294,6,51
0.8474576271186439,50,59
0.07692307692307693,1,13
0.10638297872340426,5,47
1.6666666666666667,5,3
2.333333333333333,14,6
0.125,5,40
0.21875,7,32
1.375,11,8
0.08247422680412371,8,97
0.2653061224489796,13,49
3.1666666666666665,19,6
1.0,1,1
0.15384615384615385,18,117
0.06796116504854369,7,103
0.2380952380952381,15,63
3.0,3,1
0.04166666666666666,1,24
0.03773584905660377,2,53
2.75,11,4
0.625,5,8
0.18823529411764706,16,85
1.25,5,4
2.2,11,5
0.024390243902439025,1,41
0.7142857142857143,5,7
7.32,183,25
0.3859649122807017,22,57
0.5,20,40
3.0,3,1
0.6,3,5
0.07317073170731707,6,82
6.9375,111,16
1.0,5,5
0.2857142857142857,14,49
3.5,14,4
3.0,9,3
0.875,7,8
0.8571428571428571,6,7
1.0,2,2
0.4782608695652174,11,23
1.1764705882352942,20,17
0.35897435897435903,14,39
0.6666666666666666,4,6
4.0,4,1
0.625,5,8
0.09523809523809523,2,21
0.68,17,25
4.0,4,1
0.5211267605633803,37,71
0.02631578947368421,1,38
2.75,11,4
3.0,3,1
0.14285714285714285,4,28
1.8,9,5
0.4545454545454545,5,11
0.08536585365853659,7,82
1.3333333333333333,12,9
0.06666666666666668,7,105
1.0555555555555556,19,18
2.0,4,2
1.6666666666666667,20,12
3.0,3,1
0.045454545454545456,1,22
0.29411764705882354,5,17
0.030303030303030307,1,33
4.5,9,2
0.21739130434782608,10,46
0.2391304347826087,11,46
2.75,11,4
0.016666666666666666,1,60
1.0,1,1
0.04651162790697674,2,43
0.1388888888888889,10,72
0.19672131147540986,12,61
0.10476190476190476,11,105
1.181818181818182,13,11
9.0,9,1
0.19047619047619047,4,21
0.2307692307692308,3,13
1.0,1,1
0.008849557522123894,1,113
1.875,15,8
0.08333333333333333,2,24
0.03125,4,128
0.18181818181818185,2,11
0.3333333333333333,1,3
5.5,11,2
9.0,9,1
0.010638297872340424,1,94
0.5652173913043478,13,23
0.05263157894736842,1,19
0.12903225806451613,12,93
9.0,9,1
0.4,6,15
0.25,1,4
0.35714285714285715,5,14
2.0,10,5
9.0,9,1
9.0,9,1
9.0,9,1
0.02564102564102564,1,39
0.05263157894736842,1,19
0.03333333333333333,1,30
0.17714285714285713,31,175
0.037037037037037035,1,27
0.033057851239669415,4,121
0.25,14,56
2.4,12,5
0.05555555555555555,1,18
0.24489795918367346,12,49
0.14285714285714285,1,7
0.20408163265306126,10,49
0.5,1,2
1.0303030303030305,34,33
0.24489795918367346,12,49
0.7142857142857143,5,7
0.4117647058823529,7,17
5.357142857142857,75,14
0.13157894736842105,5,38
4.0,4,1
0.04,1,25
0.5555555555555556,5,9
0.42857142857142855,6,14
0.2452830188679245,13,53
1.3333333333333333,8,6
0.5128205128205128,20,39
0.14285714285714285,1,7
1.0,6,6
0.20833333333333331,10,48
0.13333333333333333,2,15
0.15384615384615385,2,13
0.20408163265306126,10,49
0.20833333333333331,10,48
0.045045045045045036,5,111
4.0,4,1
0.18181818181818185,8,44
0.1111111111111111,1,9
0.10526315789473684,2,19
0.08333333333333333,6,72
0.07692307692307693,1,13
0.07142857142857142,1,14
3.88,194,50
0.5434782608695652,25,46
0.2,10,50
0.022727272727272728,3,132
2.9736842105263164,113,38
0.3137254901960784,16,51
0.42857142857142855,3,7
0.015384615384615384,2,130
2.590909090909091,114,44
0.07692307692307693,1,13
2.555555555555556,115,45
2.395833333333333,115,48
2.372549019607843,121,51
3.3,198,60
0.1836734693877551,9,49
2.627906976744186,113,43
0.008771929824561403,1,114
