4342,5.111111111111111,46,9
3063,5.111111111111111,46,9
7045,5.1,102,20
7846,5.096774193548387,158,31
6503,5.090909090909091,112,22
2120,5.085714285714285,178,35
2582,5.08,127,25
409,5.0344827586206895,146,29
6477,5.0256410256410255,196,39
467,5.0,5,1
6130,5.0,100,20
905,5.0,10,2
1710,5.0,5,1
6504,5.0,120,24
2922,5.0,5,1
76,5.0,5,1
328,5.0,5,1
4338,5.0,30,6
2370,5.0,120,24
7107,5.0,55,11
1502,5.0,5,1
6810,5.0,15,3
86,5.0,85,17
2410,5.0,120,24
4346,5.0,30,6
7778,4.9523809523809526,104,21
793,4.9444444444444455,89,18
6941,4.925925925925926,133,27
6623,4.904761904761905,103,21
6587,4.888888888888889,44,9
387,4.866666666666666,73,15
6090,4.857142857142857,34,7
3520,4.842105263157895,92,19
7797,4.842105263157895,92,19
2870,4.826086956521738,111,23
1738,4.814814814814816,130,27
5415,4.8125,77,16
5404,4.8125,77,16
2052,4.8,72,15
2331,4.8,120,25
6375,4.777777777777779,129,27
5654,4.777777777777779,43,9
5484,4.75,114,24
2024,4.722222222222221,85,18
6184,4.722222222222221,85,18
6776,4.666666666666667,14,3
526,4.666666666666667,56,12
5286,4.666666666666667,56,12
6803,4.666666666666667,14,3
7291,4.625,74,16
3756,4.625,74,16
423,4.625,74,16
3554,4.625,74,16
3558,4.625,111,24
2484,4.615384615384615,120,26
2480,4.615384615384615,120,26
5656,4.615384615384615,60,13
8122,4.615384615384615,60,13
5700,4.6,46,10
7830,4.6,46,10
2443,4.6,115,25
383,4.583333333333333,55,12
379,4.571428571428571,160,35
5394,4.5625,73,16
4181,4.55,91,20
761,4.533333333333333,68,15
4174,4.521739130434782,104,23
1839,4.517241379310343,131,29
623,4.5151515151515165,149,33
1722,4.5,63,14
1159,4.5,9,2
6149,4.5,9,2
5617,4.5,9,2
954,4.5,9,2
439,4.5,9,2
420,4.486486486486488,166,37
789,4.470588235294118,76,17
4605,4.466666666666667,67,15
6379,4.45,178,40
226,4.428571428571429,31,7
1941,4.416666666666667,53,12
518,4.411764705882354,150,34
4186,4.407407407407407,119,27
4177,4.4,110,25
693,4.4,154,35
7544,4.4,110,25
381,4.4,220,50
7631,4.384615384615385,57,13
3016,4.37037037037037,118,27
6403,4.357142857142857,122,28
2113,4.357142857142857,122,28
117,4.357142857142857,122,28
740,4.351351351351353,161,37
3134,4.346153846153847,113,26
706,4.3421052631578965,165,38
8132,4.333333333333333,104,24
5412,4.333333333333333,78,18
2409,4.321428571428571,121,28
4530,4.3076923076923075,56,13
1829,4.3076923076923075,56,13
374,4.294117647058823,73,17
2253,4.285714285714286,90,21
5289,4.2777777777777795,77,18
2259,4.266666666666667,128,30
5324,4.2592592592592595,115,27
5710,4.25,51,12
4267,4.25,17,4
5218,4.25,17,4
6428,4.2413793103448265,123,29
3728,4.238095238095238,89,21
855,4.235294117647058,72,17
6120,4.230769230769232,55,13
