8
2
2
9
17
1
3
32
17
32
24
1
1
1
3
5
7
17
19
3
4
3
1
1
1
1
4
2
3
20
1
3
7
7
32
24
3
4
13
5
4
1
4
22
7
11
6
32
15
1
18
3
3
2
3
3
11
17
1
25
17
3
1
1
3
1
17
17
19
4
2
2
3
8
11
1
5
2
2
11
10
13
2
5
2
2
85
3
4
3
5
12
2
11
1
10
1
32
24
2
14
2
3
19
12
7
2
24
5
1
17
5
8
24
3
17
1
122
2
2
2
16
1
2
13
2
2
1
2
3
2
2
3
1
3
1
3
6
1
1
3
3
5
3
1
7
2
5
3
4
2
7
9
2
1
9
132
5
9
6
12
2
4
10
7
3
4
4
1
4
4
7
4
5
2
1
2
7
3
1
5
7
5
3
2
7
1
2
3
2
9
8
1
8
1
2
1
1
2
2
8
1
1
1
5
2
1
19
4
8
62
10
22
7
29
5
3
13
1
1
36
5
24
1
27
48
31
36
83
56
1
1
38
34
3
7
18
7
2
7
20
14
18
2
29
8
2
31
16
89
7
4
5
8
25
35
1
5
23
108
13
3
17
13
2
85
15
14
56
8
13
23
14
9
11
34
83
20
12
1
3
3
24
43
4
7
2
13
22
34
4
12
6
17
3
8
1
6
36
3
34
56
16
36
13
10
21
85
108
1
11
8
89
27
1
3
9
10
6
8
56
5
15
9
5
26
1
6
5
2
8
11
56
23
29
5
3
1
4
108
8
17
7
56
3
21
9
31
7
2
9
89
8
7
11
24
2
2
7
3
8
4
12
20
19
85
83
4
38
27
130
76
94
103
73
9
38
83
81
160
20
220
20
55
61
86
117
73
83
84
2
81
160
130
79
82
101
82
12
38
101
103
122
7
103
117
195
78
111
146
17
208
101
21
14
130
103
7
230
8
166
20
2
74
7
7
1
156
158
38
230
182
87
78
122
122
78
148
6
9
130
230
103
220
87
5
82
18
79
130
81
122
4
73
75
38
16
220
4
87
152
5
166
103
230
84
4
5
72
79
82
220
98
188
8
38
26
24
182
54
4
76
4
118
12
6
52
230
92
81
220
5
56
129
220
81
3
230
162
9
75
183
122
122
78
38
208
161
87
71
78
98
103
130
94
77
2
75
150
98
1
159
60
62
53
54
56
5
6
208
1
83
77
103
78
99
99
66
98
2
79
3
111
11
183
13
12
86
208
4
9
87
2
3
153
26
103
7
183
111
230
103
12
153
3
122
14
54
5
78
106
78
5
26
10
75
19
54
72
45
82
122
3
85
2
4
77
5
98
77
26
111
16
130
230
103
103
81
82
18
98
77
230
2
76
82
79
2
103
103
124
3
17
85
95
38
95
150
101
124
230
60
230
149
183
130
5
125
18
9
77
5
103
208
8
18
8
98
75
4
4
153
230
11
146
6
160
3
230
78
15
44
111
101
77
101
78
130
83
157
38
4
130
3
18
84
130
190
79
160
122
1
38
10
19
4
230
76
47
12
2
2
1
2
2
19
1
12
8
192
103
157
105
154
5
108
15
75
9
8
160
98
54
19
149
10
165
175
192
192
84
86
16
151
108
72
82
108
88
26
74
110
108
8
78
79
2
14
6
111
75
98
3
8
26
14
94
86
86
87
161
192
62
98
10
86
27
38
98
48
99
4
4
103
192
16
93
5
98
83
103
68
105
82
157
13
12
85
2
14
192
127
103
86
75
119
81
20
9
4
12
16
7
11
8
15
7
18
4
76
1
4
3
89
12
4
12
5
1
16
4
14
5
7
9
1
1
9
5
16
1
3
17
3
1
2
21
12
13
4
7
3
12
1
21
3
3
7
18
19
13
6
9
12
7
8
7
1
5
7
1
1
5
1
1
55
1
67
1
67
63
8
108
66
1
72
1
1
82
43
8
31
43
11
23
71
2
14
64
39
89
5
8
24
13
44
108
43
5
24
3
12
15
2
36
28
16
35
24
1
5
1
85
43
21
16
35
89
5
7
32
108
85
108
6
10
43
8
85
1
89
1
9
24
8
31
43
33
14
1
89
3
31
3
35
108
4
18
43
10
19
10
2
10
85
11
36
85
13
16
108
31
3
25
83
31
14
16
31
28
13
36
108
108
9
108
85
22
19
20
8
12
72
15
1
32
85
108
36
21
108
2
85
31
33
1
8
13
85
31
1
85
43
3
20
14
1
31
2
17
4
108
3
4
11
2
108
24
34
108
