28777,28045.0,28046.0,28047.0,30135.0,28873.0,28872.0,27818.0,27819.0,27820.0,27821.0,27822.0,27823.0,33670.0,34260.0,34261.0,35797.0,37949.0,37343.0,37344.0,36584.0,39203.0
52455,52454.0,52453.0,52491.0,47681.0,47682.0,47683.0,47684.0,47685.0,47686.0,50427.0,44173.0
36506,36507.0,39755.0,39204.0,39207.0
25977,26004.0,26005.0,25992.0,25993.0,26415.0,26416.0,26417.0,27815.0,27816.0,27817.0,27818.0,27819.0,27820.0,27821.0,27822.0,27823.0,33670.0,34260.0,34261.0,35797.0,37949.0,37343.0,37344.0,36584.0,39203.0
37341,37342.0,37343.0,37344.0,36584.0,39203.0
57153,57152.0,54902.0,54903.0,56400.0,54690.0,55756.0,56405.0,56293.0,55669.0,55694.0,54829.0,56394.0,56393.0,56392.0,56391.0,56390.0,56389.0,55405.0,56617.0,56618.0,56619.0,55812.0,56596.0,56595.0,55589.0,55590.0,55591.0,55592.0,55593.0,55594.0,54584.0,55595.0,54625.0,53718.0,54942.0
39203,39204.0,39755.0,36507.0,36510.0,39802.0,39803.0,39809.0,36914.0,36890.0,36823.0,36822.0,36821.0,36820.0,30164.0,38306.0,36926.0,36925.0,36924.0,36771.0,36150.0,36152.0,36258.0,36259.0,36260.0,36261.0,36980.0,36981.0,36982.0,36983.0,36984.0,36985.0,36986.0,36959.0,36970.0,36971.0,36216.0,36215.0
37340,37341.0,37342.0,37343.0,37344.0,36584.0,39158.0,36508.0,36507.0,36510.0,39802.0,39803.0,39809.0,36914.0,36890.0,36823.0,36822.0,36821.0,36820.0,30164.0,38306.0,36926.0,36925.0,36924.0,36771.0,36150.0,36152.0,36258.0,36259.0,36260.0,36261.0,36980.0,36981.0,36982.0,36983.0,36984.0,36985.0,36986.0,36959.0,36970.0,36971.0,36216.0,36215.0
37341,37342.0,37343.0,37344.0,36584.0,39203.0
37340,37341.0,37342.0,37343.0,37344.0,36584.0,39158.0,36508.0,36507.0,36510.0,39802.0,39803.0,39809.0,36914.0,36890.0,36823.0,36822.0,36821.0,36820.0,30164.0,38306.0,36926.0,36925.0,36924.0,36771.0,36150.0,36152.0,36258.0,36259.0,36260.0,36261.0,36980.0,36981.0,36982.0,36983.0,36984.0,36985.0,36986.0,36959.0,36970.0,36971.0,36216.0,36215.0
36215,36216.0,36971.0,36970.0,36959.0,36986.0,36985.0,36984.0,36983.0,36982.0,36981.0,36980.0,36261.0,36260.0,36259.0,36258.0,36152.0,36150.0,36771.0,36924.0,36925.0,36926.0,38306.0,30164.0,36820.0,36821.0,36822.0,36823.0,36890.0,36914.0,39809.0,39803.0,39802.0,36510.0,36507.0,36508.0,39158.0,36584.0,37344.0,37343.0,37342.0,37341.0
37281,37093.0,30823.0,30824.0,30825.0
31825,28618.0,28619.0,28620.0,28638.0,28639.0,28640.0,28641.0
42500,42499.0,45797.0,45798.0,42890.0,43039.0,43040.0
39158,36584.0,39203.0
36215,36216.0,36971.0,36970.0,36959.0,36986.0,36985.0,36984.0,36983.0,36982.0,36981.0,36980.0,36261.0,36260.0,36259.0,36258.0,36152.0,36150.0,36771.0,36924.0,36925.0,36926.0,38306.0,30164.0,36820.0,36821.0,36822.0,36823.0,36890.0,36914.0,39809.0,39803.0,39802.0,36510.0,36507.0,36508.0,39158.0,36584.0
53061,53060.0,53059.0,53058.0,53766.0,53767.0,57086.0,56952.0,56953.0,56954.0,57281.0,53762.0,53761.0,53760.0,53759.0,53758.0,53757.0,53756.0,53755.0,46507.0,46506.0,46505.0,46504.0,51535.0,49426.0,50867.0,46021.0,46020.0,46019.0,46050.0,46049.0,46048.0,45670.0,42086.0,42085.0,42084.0,41583.0,40167.0,40166.0,39276.0,37950.0,37949.0,37343.0,37342.0,37341.0
37341,37342.0,37343.0,37344.0,36584.0,39203.0
37341,37342.0,37343.0,37344.0,36584.0,39203.0,39204.0,39205.0,39741.0
39203,36584.0,36485.0,36486.0,36464.0
36215,36216.0,36971.0,36970.0,36959.0,36986.0,36985.0,36984.0,36983.0,36982.0,36981.0,36980.0,36261.0,36260.0,36259.0,36258.0,36152.0,36150.0,36771.0,36924.0,36925.0,36926.0,38306.0,30164.0,36820.0,36821.0,36822.0,36823.0,36890.0,36914.0,39809.0,39803.0,39802.0,36510.0,36507.0,36508.0,39158.0
36508,36507.0,36506.0,36511.0,39819.0,39820.0,39821.0,36913.0,36891.0,39920.0,39919.0,39918.0,39917.0,39916.0,39915.0,39914.0,39913.0,40234.0,37857.0,37164.0,40185.0,40239.0,40240.0,38530.0,38529.0,38625.0,38626.0,40018.0,40070.0,39996.0,40037.0,40245.0,37934.0,37933.0,37932.0,39106.0,39105.0,39104.0,39103.0,39102.0,39101.0,39100.0,39099.0,39098.0,39527.0,40398.0,40436.0,40457.0,40582.0,40477.0,40527.0,40534.0,40537.0,40594.0,41281.0,41502.0,41501.0,40614.0,40613.0,38609.0,40267.0
36216,36447.0,36815.0
40609,40608.0,40268.0,40267.0,38609.0,40613.0,40614.0,41501.0,41502.0,41281.0,40594.0,40537.0,40534.0,40527.0,40477.0,40582.0,40457.0,40436.0,40398.0,39527.0,39098.0,39099.0,39100.0,39101.0,39102.0,39103.0,39104.0,39105.0,39106.0,37932.0,37933.0,37934.0,40245.0,40037.0,39996.0,40070.0,40018.0,38626.0,38625.0,38529.0,38530.0,40240.0,40239.0,40185.0,37164.0,37857.0,40234.0,39913.0,39914.0,39915.0,39916.0,39917.0,39918.0,39919.0,39920.0,36891.0,36913.0,39821.0
54614,54615.0,54746.0
36584,37344.0,37345.0,37346.0,37970.0,37971.0,37972.0,37973.0,37124.0
39203,36584.0,36485.0,36486.0,36464.0,36465.0,36443.0,35886.0,35885.0,35893.0,36180.0,36179.0,32583.0,32568.0,32567.0,32566.0,32565.0,32595.0,32551.0,33243.0,33244.0,33245.0
50538,41957.0,41958.0,50801.0,50858.0,50859.0,50860.0,50861.0,50862.0,50863.0
39203,39204.0,39205.0,39741.0,36506.0,36511.0,39819.0,39820.0,39821.0,36913.0
25368,25367.0,25366.0,25365.0,25364.0,25363.0,28863.0,29140.0,28048.0,28049.0,28050.0,28051.0,28879.0,28880.0,32209.0,32208.0,32210.0,32211.0,33670.0,34260.0,34261.0,35797.0,37949.0,37343.0,37342.0,37341.0
54489,54363.0,54364.0,54559.0,54721.0,54722.0,54780.0,54911.0,54910.0,54688.0,54689.0,54690.0,56400.0,54903.0,54902.0,57152.0,57153.0
36563,36281.0,36280.0,36466.0,36465.0,36464.0,36463.0,36575.0,36574.0,36630.0,36629.0,36628.0,36627.0,36626.0,36625.0,36624.0,36623.0,36622.0,36776.0,30166.0,36775.0,36774.0,36773.0,36772.0,36771.0,36150.0,36152.0,36258.0,36259.0,36260.0,36261.0,36980.0,36981.0,36982.0,36983.0,36984.0,36985.0,36986.0,36959.0,36970.0,36971.0,36216.0,36215.0
36215,36437.0,36120.0,32662.0,27423.0,33771.0,35875.0,33299.0,33298.0,33297.0,33910.0,33301.0,34140.0,34073.0,34634.0,34344.0,34635.0,30178.0,30179.0,30180.0,30181.0,32066.0,31137.0,29632.0,29531.0,31990.0,29504.0,31989.0,30691.0,30560.0,29140.0,28863.0,28864.0
36584,37344.0,37343.0,37342.0,37341.0
37340,37341.0,37342.0,37343.0,37344.0,36584.0,39158.0,36508.0,36507.0,36510.0,39802.0,39803.0,39809.0,36914.0,36890.0,36823.0,36822.0,36821.0,36820.0,30164.0,38306.0,36926.0,36925.0,36924.0,36771.0,36150.0,36152.0,36258.0,36259.0,36260.0,36261.0,36980.0,36981.0,36982.0,36983.0,36984.0,36985.0,36986.0,36959.0,36970.0,36971.0,36216.0,36215.0
37341,37342.0,37343.0,37344.0,36584.0,39158.0,36508.0,36507.0,36510.0,39802.0,39803.0,39809.0,36914.0,36890.0,36823.0,36822.0,36821.0,36820.0,30164.0,38306.0,36926.0,36925.0,36924.0,36771.0,36150.0,36152.0,36258.0,36259.0,36260.0,36261.0,36980.0,36981.0,36982.0,36983.0,36984.0,36985.0,36986.0,36959.0,36970.0,36971.0,36216.0,36215.0
26008,28045.0,28044.0
39203,39204.0,39205.0,39741.0,36506.0,36511.0,39819.0,39820.0,39821.0,36913.0,36891.0,39920.0,39919.0,39918.0,39917.0,39916.0,39915.0,39914.0,39913.0,40234.0,37857.0,37164.0,40185.0,40239.0,40240.0,38530.0,38529.0,38625.0,38624.0,38623.0
37177,32198.0,36994.0,36415.0,36418.0,36879.0,36993.0,36992.0,36991.0,37067.0,37121.0,37106.0,37105.0,36974.0,36973.0,36972.0,36971.0,36970.0,36959.0,36986.0,36985.0,36984.0,36983.0,36982.0,36981.0,36980.0,36261.0,36260.0,36259.0,36258.0,36152.0,36150.0,36771.0,36924.0,36925.0,36926.0,38306.0,30164.0,36820.0,36821.0,36822.0,36823.0,36890.0,36914.0,39809.0,39803.0,39802.0,36510.0,36507.0,36508.0,39158.0,36584.0,37344.0,37343.0,37342.0,37341.0
37195,37196.0,37197.0,37137.0,37138.0,37139.0,37140.0,37141.0,37142.0,37143.0,37144.0,37145.0,37368.0,37369.0,36763.0,37049.0,37050.0,36767.0,36768.0,36769.0,36770.0,36771.0,36924.0,36925.0,36926.0,38306.0,30164.0,36820.0,36821.0,36822.0,36823.0,36890.0,36914.0,39809.0,39803.0,39802.0,36510.0,36507.0,36508.0,39158.0,36584.0,37344.0,37343.0,37949.0,35797.0
40176
36563,36281.0,36282.0,36562.0,36561.0,37125.0,35785.0,34258.0,34259.0,33671.0,27794.0,27795.0,32185.0,28845.0,28846.0,31962.0,30931.0,30932.0,31981.0
25996
